,log(xi),log(rho_0),log(1+10^3*zeta),log(1+gamma),log(lam_star)
0,0.9650534438920253,-1.6129936768716662,2.8225373682370787,0.0,2.861261877892183
1,0.9650534438920253,-1.13342059660978,2.8225373682370787,0.0,2.275763341830647
2,0.9650534438920253,-0.8106472043467288,2.8225373682370787,0.0,1.90961716884104
3,0.9650534438920253,-0.5670251216889782,2.8225373682370787,0.0,1.692181088801078
4,0.9650534438920253,-0.3712805445628829,2.8225373682370787,0.0,1.5703836230327115
5,0.9650534438920253,-0.2076511207810807,2.8225373682370787,0.0,1.510119294521441
6,0.9650534438920253,-0.0670691701598914,2.8225373682370787,0.0,1.4905556429736997
7,0.9650534438920253,0.0561634702640566,2.8225373682370787,0.0,1.4980673683976573
8,0.9650534438920253,0.1658623875204811,2.8225373682370787,0.0,1.5235106557681526
9,0.9650534438920253,0.2647082221571135,2.8225373682370787,0.0,1.561765100926977
10,0.9650534438920253,0.354656458820053,2.8225373682370787,0.0,1.584309675973738
11,0.9650534438920253,0.4371774825080566,2.8225373682370787,0.0,1.5520404414311542
12,0.9650534438920253,0.5134048478959408,2.8225373682370787,0.0,1.530852945926192
13,0.9650534438920253,0.5842309004645533,2.8225373682370787,0.0,1.5190520172747053
14,0.9650534438920253,0.6503707029690982,2.8225373682370787,0.0,1.514867444713034
15,0.9650534438920253,0.7124060938885509,2.8225373682370787,0.0,1.516333619343867
16,0.9650534438920253,0.7708168560449654,2.8225373682370787,0.0,1.523545362037766
17,0.9650534438920253,0.8260032716122563,2.8225373682370787,0.0,1.5349762771769764
18,0.9650534438920253,0.8783027710151052,2.8225373682370787,0.0,1.5488522919366854
19,0.9650534438920253,0.9280024395673778,2.8225373682370787,0.0,1.5387918051260108
20,0.9650534438920253,0.9753485601645762,2.8225373682370787,0.0,1.530184088281743
21,0.9650534438920253,1.0638039807264397,2.8225373682370787,0.0,1.5235517076838974
22,0.9650534438920253,1.1052606944047858,2.8225373682370787,0.0,1.524133881384023
23,0.9650534438920253,1.145066944805205,2.8225373682370787,0.0,1.5278328591050585
24,0.9650534438920253,1.1833491313762223,2.8225373682370787,0.0,1.532789487030051
25,0.9650534438920253,1.2202196671845502,2.8225373682370787,0.0,1.5394102852978735
26,0.9650534438920253,1.2557789692210368,2.8225373682370787,0.0,1.5368350462994227
27,0.9650534438920253,1.2901171068019284,2.8225373682370787,0.0,1.53218780679661
28,0.9650534438920253,1.323315176211524,2.8225373682370787,0.0,1.529324965986289
29,0.9650534438920253,1.3554464543943174,2.8225373682370787,0.0,1.528094503129755
30,0.9650534438920253,1.3865773729894908,2.8225373682370787,0.0,1.5292558794839797
31,0.9650534438920253,1.4167683452686362,2.8225373682370787,0.0,1.530793323932821
32,0.9650534438920253,1.4460744718541358,2.8225373682370787,0.0,1.5337191945060056
33,0.9650534438920253,1.4745461459354476,2.8225373682370787,0.0,1.5374060276117063
34,0.9650534438920253,1.5022295746838643,2.8225373682370787,0.0,1.5372118656745988
35,0.9650534438920253,1.529167230415673,2.8225373682370787,0.0,1.5344146688955165
36,0.9650534438920253,1.555398242564543,2.8225373682370787,0.0,1.5325527939788028
37,0.9650534438920253,1.5809587395440778,2.8225373682370787,0.0,1.531672896389505
38,0.38269781255742097,-1.0380481519565403,0.1469007378377907,0.0,2.1937443939624406
39,0.38269781255742097,-0.5584750716946538,0.1469007378377907,0.0,1.4564449234102528
40,0.38269781255742097,-0.2357016794316028,0.1469007378377907,0.0,1.1457625228211543
41,0.38269781255742097,0.0079204032261475,0.1469007378377907,0.0,1.0716988377288637
42,0.38269781255742097,0.2036649803522429,0.1469007378377907,0.0,1.1276222979405082
43,0.38269781255742097,0.3672944041340449,0.1469007378377907,0.0,1.2154064425388902
44,0.38269781255742097,0.5078763547552342,0.1469007378377907,0.0,1.1209908603761771
45,0.38269781255742097,0.6311089951791825,0.1469007378377907,0.0,1.0791563287666397
46,0.38269781255742097,0.7408079124356071,0.1469007378377907,0.0,1.0762611922233456
47,0.38269781255742097,0.8396537470722395,0.1469007378377907,0.0,1.1018960117216965
48,0.38269781255742097,1.0121230074231824,0.1469007378377907,0.0,1.085295919446772
49,0.38269781255742097,1.0883503728110668,0.1469007378377907,0.0,1.0743871355520194
50,0.38269781255742097,1.1591764253796797,0.1469007378377907,0.0,1.078675593662835
51,0.38269781255742097,1.2253162278842242,0.1469007378377907,0.0,1.095025229827467
52,0.38269781255742097,1.2873516188036769,0.1469007378377907,0.0,1.0852778720738288
53,0.38269781255742097,1.3457623809600914,0.1469007378377907,0.0,1.0775058952455787
54,0.38269781255742097,1.4009487965273824,0.1469007378377907,0.0,1.074940863243545
55,0.38269781255742097,1.453248295930231,0.1469007378377907,0.0,1.080038994117068
56,0.38269781255742097,1.5029479644825037,0.1469007378377907,0.0,1.091987463607076
57,0.38269781255742097,1.550294085079702,0.1469007378377907,0.0,1.085912869776317
58,0.38269781255742097,1.595499521847749,0.1469007378377907,0.0,1.075761341147264
59,0.38269781255742097,1.6387495056415655,0.1469007378377907,0.0,1.0759094022042817
60,0.38269781255742097,1.6802062193199117,0.1469007378377907,0.0,1.0802667793949576
61,0.38269781255742097,1.7200124697203314,0.1469007378377907,0.0,1.0842161981900311
62,0.38269781255742097,1.795165192099676,0.1469007378377907,0.0,1.082745698079324
63,0.38269781255742097,1.830724494136163,0.1469007378377907,0.0,1.0769805056492154
64,0.38269781255742097,1.8650626317170544,0.1469007378377907,0.0,1.0816744487685226
65,0.38269781255742097,1.89826070112665,0.1469007378377907,0.0,1.0800501764532051
66,0.38269781255742097,1.9303919793094435,0.1469007378377907,0.0,1.0890911709360191
67,0.38269781255742097,1.9615228979046169,0.1469007378377907,0.0,1.0760492932002792
68,0.38269781255742097,1.991713870183762,0.1469007378377907,0.0,1.0775433075362502
69,0.38269781255742097,2.0210199967692617,0.1469007378377907,0.0,1.082229006928104
70,0.38269781255742097,2.049491670850573,0.1469007378377907,0.0,1.03281643068301
71,0.38269781255742097,2.0771750995989904,0.1469007378377907,0.0,1.076584263412689
72,0.38269781255742097,2.104112755330799,0.1469007378377907,0.0,1.0803938685186896
73,0.38269781255742097,2.1303437674796686,0.1469007378377907,0.0,1.0789252350679297
74,0.38269781255742097,2.1559042644592035,0.1469007378377907,0.0,1.078318595142969
75,0.38269781255742097,2.1808276729116605,0.1469007378377907,0.0,1.0783526209522198
76,0.9103418449541432,-1.5585824170695144,0.4489446007545539,0.0,3.213983230529478
77,0.9103418449541432,-1.079009336807628,0.4489446007545539,0.0,2.439490874089836
