,log(rho_0),log(xi),log(gamma),log(zeta),log(lam_star)
0,0.4854634696238202,-1.6129936768716662,0.0,4.146513580625959,2.861261877892183
1,0.4854634696238202,-1.13342059660978,0.0,4.146513580625959,2.275763341830647
2,0.4854634696238202,-0.8106472043467288,0.0,4.146513580625959,1.90961716884104
3,0.4854634696238202,-0.5670251216889782,0.0,4.146513580625959,1.692181088801078
4,0.4854634696238202,-0.3712805445628829,0.0,4.146513580625959,1.5703836230327115
5,0.4854634696238202,-0.2076511207810807,0.0,4.146513580625959,1.510119294521441
6,0.4854634696238202,-0.0670691701598914,0.0,4.146513580625959,1.4905556429736997
7,0.4854634696238202,0.0561634702640566,0.0,4.146513580625959,1.4980673683976573
8,0.4854634696238202,0.1658623875204811,0.0,4.146513580625959,1.5235106557681526
9,0.4854634696238202,0.2647082221571135,0.0,4.146513580625959,1.561765100926977
10,0.4854634696238202,0.354656458820053,0.0,4.146513580625959,1.584309675973738
11,0.4854634696238202,0.4371774825080566,0.0,4.146513580625959,1.5520404414311542
12,0.4854634696238202,0.5134048478959408,0.0,4.146513580625959,1.530852945926192
13,0.4854634696238202,0.5842309004645533,0.0,4.146513580625959,1.5190520172747053
14,0.4854634696238202,0.6503707029690982,0.0,4.146513580625959,1.514867444713034
15,0.4854634696238202,0.7124060938885509,0.0,4.146513580625959,1.516333619343867
16,0.4854634696238202,0.7708168560449654,0.0,4.146513580625959,1.523545362037766
17,0.4854634696238202,0.8260032716122563,0.0,4.146513580625959,1.5349762771769764
18,0.4854634696238202,0.8783027710151052,0.0,4.146513580625959,1.5488522919366854
19,0.4854634696238202,0.9280024395673778,0.0,4.146513580625959,1.5387918051260108
20,0.4854634696238202,0.9753485601645762,0.0,4.146513580625959,1.530184088281743
21,0.4854634696238202,1.0638039807264397,0.0,4.146513580625959,1.5235517076838974
22,0.4854634696238202,1.1052606944047858,0.0,4.146513580625959,1.524133881384023
23,0.4854634696238202,1.145066944805205,0.0,4.146513580625959,1.5278328591050585
24,0.4854634696238202,1.1833491313762223,0.0,4.146513580625959,1.532789487030051
25,0.4854634696238202,1.2202196671845502,0.0,4.146513580625959,1.5394102852978735
26,0.4854634696238202,1.2557789692210368,0.0,4.146513580625959,1.5368350462994227
27,0.4854634696238202,1.2901171068019284,0.0,4.146513580625959,1.53218780679661
28,0.4854634696238202,1.323315176211524,0.0,4.146513580625959,1.529324965986289
29,0.4854634696238202,1.3554464543943174,0.0,4.146513580625959,1.528094503129755
30,0.4854634696238202,1.3865773729894908,0.0,4.146513580625959,1.5292558794839797
31,0.4854634696238202,1.4167683452686362,0.0,4.146513580625959,1.530793323932821
32,0.4854634696238202,1.4460744718541358,0.0,4.146513580625959,1.5337191945060056
33,0.4854634696238202,1.4745461459354476,0.0,4.146513580625959,1.5374060276117063
34,0.4854634696238202,1.5022295746838643,0.0,4.146513580625959,1.5372118656745988
35,0.4854634696238202,1.529167230415673,0.0,4.146513580625959,1.5344146688955165
36,0.4854634696238202,1.555398242564543,0.0,4.146513580625959,1.5325527939788028
37,0.4854634696238202,1.5809587395440778,0.0,4.146513580625959,1.531672896389505
38,-0.7630657260398375,-1.0380481519565403,0.0,8.751404085349769,2.1937443939624406
39,-0.7630657260398375,-0.5584750716946538,0.0,8.751404085349769,1.4564449234102528
40,-0.7630657260398375,-0.2357016794316028,0.0,8.751404085349769,1.1457625228211543
41,-0.7630657260398375,0.0079204032261475,0.0,8.751404085349769,1.0716988377288637
42,-0.7630657260398375,0.2036649803522429,0.0,8.751404085349769,1.1276222979405082
43,-0.7630657260398375,0.3672944041340449,0.0,8.751404085349769,1.2154064425388902
44,-0.7630657260398375,0.5078763547552342,0.0,8.751404085349769,1.1209908603761771
45,-0.7630657260398375,0.6311089951791825,0.0,8.751404085349769,1.0791563287666397
46,-0.7630657260398375,0.7408079124356071,0.0,8.751404085349769,1.0762611922233456
47,-0.7630657260398375,0.8396537470722395,0.0,8.751404085349769,1.1018960117216965
48,-0.7630657260398375,1.0121230074231824,0.0,8.751404085349769,1.085295919446772
49,-0.7630657260398375,1.0883503728110668,0.0,8.751404085349769,1.0743871355520194
50,-0.7630657260398375,1.1591764253796797,0.0,8.751404085349769,1.078675593662835
51,-0.7630657260398375,1.2253162278842242,0.0,8.751404085349769,1.095025229827467
52,-0.7630657260398375,1.2873516188036769,0.0,8.751404085349769,1.0852778720738288
53,-0.7630657260398375,1.3457623809600914,0.0,8.751404085349769,1.0775058952455787
54,-0.7630657260398375,1.4009487965273824,0.0,8.751404085349769,1.074940863243545
55,-0.7630657260398375,1.453248295930231,0.0,8.751404085349769,1.080038994117068
56,-0.7630657260398375,1.5029479644825037,0.0,8.751404085349769,1.091987463607076
57,-0.7630657260398375,1.550294085079702,0.0,8.751404085349769,1.085912869776317
58,-0.7630657260398375,1.595499521847749,0.0,8.751404085349769,1.075761341147264
59,-0.7630657260398375,1.6387495056415655,0.0,8.751404085349769,1.0759094022042817
60,-0.7630657260398375,1.6802062193199117,0.0,8.751404085349769,1.0802667793949576
61,-0.7630657260398375,1.7200124697203314,0.0,8.751404085349769,1.0842161981900311
62,-0.7630657260398375,1.795165192099676,0.0,8.751404085349769,1.082745698079324
63,-0.7630657260398375,1.830724494136163,0.0,8.751404085349769,1.0769805056492154
64,-0.7630657260398375,1.8650626317170544,0.0,8.751404085349769,1.0816744487685226
65,-0.7630657260398375,1.89826070112665,0.0,8.751404085349769,1.0800501764532051
66,-0.7630657260398375,1.9303919793094435,0.0,8.751404085349769,1.0890911709360191
67,-0.7630657260398375,1.9615228979046169,0.0,8.751404085349769,1.0760492932002792
68,-0.7630657260398375,1.991713870183762,0.0,8.751404085349769,1.0775433075362502
69,-0.7630657260398375,2.0210199967692617,0.0,8.751404085349769,1.082229006928104
70,-0.7630657260398375,2.049491670850573,0.0,8.751404085349769,1.03281643068301
71,-0.7630657260398375,2.0771750995989904,0.0,8.751404085349769,1.076584263412689
72,-0.7630657260398375,2.104112755330799,0.0,8.751404085349769,1.0803938685186896
73,-0.7630657260398375,2.1303437674796686,0.0,8.751404085349769,1.0789252350679297
74,-0.7630657260398375,2.1559042644592035,0.0,8.751404085349769,1.078318595142969
75,-0.7630657260398375,2.1808276729116605,0.0,8.751404085349769,1.0783526209522198
76,0.3955305444621002,-1.5585824170695144,0.0,7.475754852358484,3.213983230529478
77,0.3955305444621002,-1.079009336807628,0.0,7.475754852358484,2.439490874089836
78,0.3955305444621002,-0.7562359445445772,0.0,7.475754852358484,2.023369745437705
79,0.3955305444621002,-0.5126138618868267,0.0,7.475754852358484,1.7904506573649186
80,0.3955305444621002,-0.3168692847607314,0.0,7.475754852358484,1.6649459717684367
81,0.3955305444621002,-0.1532398609789291,0.0,7.475754852358484,1.6046061155451492
82,0.3955305444621002,-0.0126579103577397,0.0,7.475754852358484,1.587699257952137
83,0.3955305444621002,0.1105747300662084,0.0,7.475754852358484,1.5986186618637563
84,0.3955305444621002,0.2202736473226328,0.0,7.475754852358484,1.6290555920386092
85,0.3955305444621002,0.3191194819592652,0.0,7.475754852358484,1.672668832494882
86,0.3955305444621002,0.4090677186222047,0.0,7.475754852358484,1.6563895258625272
87,0.3955305444621002,0.4915887423102082,0.0,7.475754852358484,1.624457203037248
88,0.3955305444621002,0.5678161076980925,0.0,7.475754852358484,1.6048010063020322
89,0.3955305444621002,0.638642160266705,0.0,7.475754852358484,1.595031151054903
90,0.3955305444621002,0.7047819627712502,0.0,7.475754852358484,1.5929570584876187
91,0.3955305444621002,0.7668173536907027,0.0,7.475754852358484,1.597500499859238
92,0.3955305444621002,0.8252281158471171,0.0,7.475754852358484,1.607484556346085
93,0.3955305444621002,0.8804145314144081,0.0,7.475754852358484,1.622170652001353
94,0.3955305444621002,0.932714030817257,0.0,7.475754852358484,1.6161945611273114
95,0.3955305444621002,0.9824136993695296,0.0,7.475754852358484,1.6051639561310322
96,0.3955305444621002,1.0297598199667282,0.0,7.475754852358484,1.5979810137183146
97,0.3955305444621002,1.0749652567347747,0.0,7.475754852358484,1.5948599732129296
98,0.3955305444621002,1.1182152405285914,0.0,7.475754852358484,1.5946570506954592
99,0.3955305444621002,1.1596719542069376,0.0,7.475754852358484,1.5974950122738454
100,0.3955305444621002,1.199478204607357,0.0,7.475754852358484,1.6028257546263405
101,0.3955305444621002,1.237760391178374,0.0,7.475754852358484,1.6103805098381447
102,0.3955305444621002,1.2746309269867018,0.0,7.475754852358484,1.6051952945371666
103,0.3955305444621002,1.3101902290231886,0.0,7.475754852358484,1.599802031848117
104,0.3955305444621002,1.34452836660408,0.0,7.475754852358484,1.5965367959967536
105,0.3955305444621002,1.3777264360136758,0.0,7.475754852358484,1.5950760815823293
106,0.3955305444621002,1.409857714196469,0.0,7.475754852358484,1.5955153607540673
107,0.3955305444621002,1.4409886327916424,0.0,7.475754852358484,1.5975257261516058
108,0.3955305444621002,1.4711796050707882,0.0,7.475754852358484,1.600971134486299
109,0.3955305444621002,1.5004857316562874,0.0,7.475754852358484,1.605188873712783
110,0.3955305444621002,1.5289574057375994,0.0,7.475754852358484,1.6003693930809904
111,0.3955305444621002,1.5566408344860163,0.0,7.475754852358484,1.5977194839398148
112,0.3955305444621002,1.5835784902178247,0.0,7.475754852358484,1.596049302768754
113,0.3955305444621002,1.6098095023666943,0.0,7.475754852358484,1.5953787463605935
114,0.3955305444621002,1.6353699993462294,0.0,7.475754852358484,1.5959259659663887
115,0.3955305444621002,1.6602934077986864,0.0,7.475754852358484,1.5953371441520627
